Date,Open,High,Low,Close,Adj Close, Volume 
1/26/2016,97.76,97.88,95.66,97.34,97.34,"26,877,100"
1/27/2016,97.79,97.85,94.23,94.45,94.45,"58,699,400"
1/28/2016,107.2,110.34,104.81,109.11,109.11,"107,475,300"
1/29/2016,108.99,112.84,108.84,112.21,112.21,"62,739,500"
2/1/2016,112.27,115.72,112.01,115.09,115.09,"46,132,700"
2/2/2016,114.8,117.59,113.2,114.61,114.61,"59,778,600"
2/3/2016,115.27,115.34,109.75,112.69,112.69,"56,919,300"
2/4/2016,111.8,111.94,109.25,110.49,110.49,"38,890,200"
2/5/2016,109.51,109.58,103.18,104.07,104.07,"76,894,700"
2/8/2016,100.41,102.68,97.46,99.75,99.75,"71,229,700"
2/9/2016,97.14,102.4,96.82,99.54,99.54,"62,709,000"
2/10/2016,101.55,103.25,100.24,101,101,"45,179,400"
2/11/2016,99.6,105.11,98.88,101.91,101.91,"43,670,600"
2/12/2016,103.74,104.24,101.09,102.01,102.01,"36,176,800"
2/16/2016,103.8,103.93,100.24,101.61,101.61,"45,687,200"
2/17/2016,102.02,105.72,100.4,105.2,105.2,"44,073,400"
2/18/2016,105.8,106,103.03,103.47,103.47,"29,593,500"
2/19/2016,102.55,105.02,102.06,104.57,104.57,"32,404,500"
2/22/2016,105.49,108.25,105.34,107.16,107.16,"35,709,700"
2/23/2016,106.85,107.47,105.12,105.46,105.46,"25,319,300"
2/24/2016,104.21,106.95,102.74,106.88,106.88,"34,412,400"
2/25/2016,107.11,108.07,105.61,108.07,108.07,"29,906,300"
2/26/2016,108.7,109.45,107.16,107.92,107.92,"26,686,200"
2/29/2016,107.6,108.91,106.75,106.92,106.92,"32,779,000"
3/1/2016,107.83,109.82,107.6,109.82,109.82,"26,817,300"
3/2/2016,109.68,110.55,108.77,109.95,109.95,"25,670,200"
3/3/2016,110.25,110.3,108.54,109.58,109.58,"21,353,100"
3/4/2016,110.05,110.05,107.93,108.39,108.39,"24,938,900"
3/7/2016,108.07,108.07,104.72,105.73,105.73,"31,436,400"
3/8/2016,104.78,107.37,104.4,105.93,105.93,"25,617,000"
3/9/2016,106.7,107.51,105.49,107.51,107.51,"20,493,300"
3/10/2016,107.91,108.66,105.77,107.32,107.32,"24,854,300"
3/11/2016,108.48,109.42,107.92,109.41,109.41,"20,697,600"
3/14/2016,109.28,110.33,108.77,109.89,109.89,"17,249,400"
3/15/2016,109.11,110.83,108.84,110.67,110.67,"17,618,500"
3/16/2016,110.49,112.5,110.1,112.18,112.18,"24,744,800"
3/17/2016,112.15,112.69,110.73,111.02,111.02,"24,241,200"
3/18/2016,111.56,112.42,110.27,111.45,111.45,"36,256,900"
3/21/2016,111.66,112.37,111.03,111.85,111.85,"18,448,000"
3/22/2016,111.36,112.88,111.17,112.25,112.25,"19,001,100"
3/23/2016,112.01,113.19,112,112.54,112.54,"18,562,000"
3/24/2016,112.13,113.09,111.68,113.05,113.05,"17,839,100"
3/28/2016,113.32,114.59,112.95,113.69,113.69,"21,351,800"
3/29/2016,113.83,116.32,113.64,116.14,116.14,"29,825,300"
3/30/2016,116.73,116.99,114.36,114.7,114.7,"33,235,200"
3/31/2016,114.7,115.01,113.77,114.1,114.1,"21,207,500"
4/1/2016,113.75,116.17,113.35,116.06,116.06,"24,760,500"
4/4/2016,114.07,114.55,111.61,112.55,112.55,"48,487,900"
4/5/2016,112.11,113.32,111.9,112.22,112.22,"22,962,400"
4/6/2016,112.47,113.81,112.42,113.71,113.71,"20,814,600"
4/7/2016,113.79,114.89,113.07,113.64,113.64,"20,714,500"
4/8/2016,114.25,114.33,109.9,110.63,110.63,"48,497,800"
4/11/2016,110.7,110.91,108.77,108.99,108.99,"39,762,300"
4/12/2016,109.34,111.16,108.99,110.61,110.61,"26,248,100"
4/13/2016,112.23,112.65,106.52,110.51,110.51,"88,227,400"
4/14/2016,110.62,112.04,110.26,110.84,110.84,"28,473,300"
4/15/2016,110.79,110.97,109.2,109.64,109.64,"20,922,800"
4/18/2016,109.74,110.81,109.2,110.45,110.45,"21,167,200"
4/19/2016,111.1,112.45,109.16,112.29,112.29,"30,210,500"
4/20/2016,112.43,113.27,111.56,112.42,112.42,"21,027,900"
4/21/2016,112.55,114.04,112.31,113.44,113.44,"20,875,200"
4/22/2016,111.21,111.75,109.01,110.56,110.56,"38,458,200"
4/25/2016,109.87,110.67,109.07,110.1,110.1,"21,017,900"
4/26/2016,110.49,110.5,108.15,108.76,108.76,"22,521,500"
4/27/2016,107.94,108.94,106.31,108.89,108.89,"52,213,100"
4/28/2016,119.58,120.79,116.23,116.73,116.73,"87,110,100"
4/29/2016,116.82,117.84,115.84,117.58,117.58,"37,140,600"
5/2/2016,117.83,118.73,116.57,118.57,118.57,"28,095,200"
5/3/2016,117.52,118.16,117.02,117.43,117.43,"24,117,500"
5/4/2016,116.61,118.3,116.57,118.06,118.06,"23,448,400"
5/5/2016,118.04,118.98,117.25,117.81,117.81,"22,056,700"
5/6/2016,117.16,119.64,117.11,119.49,119.49,"26,395,600"
5/9/2016,119.54,120.28,118.9,119.24,119.24,"21,138,100"
5/10/2016,119.62,120.5,119,120.5,120.5,"23,220,000"
5/11/2016,120.41,121.08,119.42,119.52,119.52,"22,038,400"
5/12/2016,119.98,120.84,118.9,120.28,120.28,"22,035,500"
5/13/2016,120.38,120.64,119.68,119.81,119.81,"18,124,300"
5/16/2016,119.38,119.61,117.35,118.67,118.67,"31,247,800"
5/17/2016,118.82,119.01,117.2,117.35,117.35,"21,328,600"
5/18/2016,116.8,118.27,116.73,117.65,117.65,"21,642,300"
5/19/2016,117.05,117.49,115.88,116.81,116.81,"20,544,100"
5/20/2016,116.96,117.99,116.95,117.35,117.35,"18,944,800"
5/23/2016,117.42,117.6,115.94,115.97,115.97,"20,441,000"
5/24/2016,116.24,117.73,116.12,117.7,117.7,"20,183,600"
5/25/2016,118.13,118.67,117.38,117.89,117.89,"20,019,800"
5/26/2016,118.24,119.76,117.92,119.47,119.47,"18,481,300"
5/27/2016,119.56,119.85,119.01,119.38,119.38,"13,493,600"
5/31/2016,119.46,120.1,118.12,118.81,118.81,"23,547,600"
6/1/2016,118.5,119.08,117.82,118.78,118.78,"15,029,500"
6/2/2016,118.69,119.44,118.22,118.93,118.93,"13,228,300"
6/3/2016,118.98,118.98,117.86,118.47,118.47,"14,135,100"
6/6/2016,118.62,119.43,118.36,118.79,118.79,"12,744,700"
6/7/2016,119.24,119.3,117.67,117.76,117.76,"17,103,000"
6/8/2016,117.76,118.6,117.27,118.39,118.39,"14,505,600"
6/9/2016,118.13,118.68,117.71,118.56,118.56,"13,859,200"
6/10/2016,117.54,118.11,116.26,116.62,116.62,"18,510,800"
6/13/2016,115,115.48,113.31,113.95,113.95,"31,718,200"
6/14/2016,114.07,114.95,113.58,114.94,114.94,"17,618,500"
6/15/2016,115.3,115.44,114.07,114.6,114.6,"19,819,400"
6/16/2016,113.87,114.5,112.94,114.39,114.39,"19,236,300"
6/17/2016,114.42,114.43,112.56,113.02,113.02,"24,644,300"
6/20/2016,113.77,114.72,112.75,113.37,113.37,"20,785,400"
6/21/2016,114.12,115.21,113.97,114.38,114.38,"19,166,300"
6/22/2016,114.65,114.74,113.61,113.91,113.91,"14,846,300"
6/23/2016,114.37,115.09,113.54,115.08,115.08,"16,176,900"
6/24/2016,111.01,113.68,111,112.08,112.08,"40,643,100"
6/27/2016,111.57,111.57,108.23,108.97,108.97,"36,130,400"
6/28/2016,110.63,112.75,110.55,112.7,112.7,"26,813,800"
6/29/2016,113.37,114.25,113.04,114.16,114.16,"20,968,300"
6/30/2016,114.67,115.18,113.67,114.28,114.28,"23,192,700"
7/1/2016,114.2,115.13,113.81,114.19,114.19,"14,980,000"
7/5/2016,113.94,114.2,112.97,114.2,114.2,"14,207,000"
7/6/2016,113.36,116.79,112.97,116.7,116.7,"24,337,600"
7/7/2016,116.63,116.97,115.36,115.85,115.85,"16,630,200"
7/8/2016,116.43,117.5,115.85,117.24,117.24,"18,142,600"
7/11/2016,117.71,118.7,117.5,117.87,117.87,"17,711,600"
7/12/2016,118.63,118.72,117.57,117.93,117.93,"15,217,700"
7/13/2016,118.39,118.4,116.68,116.78,116.78,"16,207,700"
7/14/2016,117.5,117.64,116.7,117.29,117.29,"14,579,700"
7/15/2016,117.74,118.28,116.58,116.86,116.86,"16,646,000"
7/18/2016,117.32,119.61,116.89,119.37,119.37,"20,868,400"
7/19/2016,118.99,120.85,118.66,120.61,120.61,"21,541,300"
7/20/2016,121.25,122.2,120.56,121.92,121.92,"20,046,500"
7/21/2016,121.92,122.1,120.25,120.61,120.61,"17,801,700"
7/22/2016,119.9,121.01,119.31,121,121,"18,422,400"
7/25/2016,121.39,121.85,117.78,121.63,121.63,"18,487,400"
7/26/2016,122,122.07,120.75,121.22,121.22,"17,612,000"
7/27/2016,122.42,125,121.51,123.34,123.34,"52,654,200"
7/28/2016,127.52,128.33,123.63,125,125,"78,955,800"
7/29/2016,124.65,125.84,123.71,123.94,123.94,"35,058,800"
8/1/2016,123.85,124.58,122.86,124.31,124.31,"25,006,900"
8/2/2016,124.06,124.8,122.07,123.09,123.09,"23,968,400"
8/3/2016,123.09,123.92,122.31,122.51,122.51,"18,525,300"
8/4/2016,122.94,124.79,122.51,124.36,124.36,"21,066,000"
8/5/2016,124.98,125.84,124.62,125.15,125.15,"20,184,000"
8/8/2016,125.25,125.45,124.55,125.26,125.26,"15,233,900"
8/9/2016,125.34,126.09,124.53,125.06,125.06,"19,621,000"
8/10/2016,125.07,125.48,124.54,124.88,124.88,"10,670,100"
8/11/2016,125.2,125.38,124.75,124.9,124.9,"11,729,500"
8/12/2016,124.7,125,124.18,124.88,124.88,"12,159,000"
8/15/2016,124.91,124.92,123.7,123.9,123.9,"19,295,100"
8/16/2016,123.5,123.92,122.78,123.3,123.3,"14,222,400"
8/17/2016,123.66,124.38,122.85,124.37,124.37,"13,794,200"
8/18/2016,124.01,124.26,123.64,123.91,123.91,"12,400,800"
8/19/2016,123.6,124.16,123.28,123.56,123.56,"11,688,300"
8/22/2016,123.33,124.83,123.11,124.15,124.15,"14,386,400"
8/23/2016,124.51,125.09,124.25,124.37,124.37,"13,309,500"
8/24/2016,124.47,124.69,123.09,123.48,123.48,"12,243,700"
8/25/2016,123.12,124.37,123.1,123.89,123.89,"10,730,800"
8/26/2016,124.05,125.19,123.91,124.96,124.96,"17,504,800"
8/29/2016,124.35,126.73,124.35,126.54,126.54,"15,925,900"
8/30/2016,126.6,126.6,125.15,125.84,125.84,"17,804,300"
8/31/2016,125.6,126.22,125.1,126.12,126.12,"14,200,600"
9/1/2016,126.38,126.63,125.6,126.17,126.17,"13,536,100"
9/2/2016,126.85,126.86,126,126.51,126.51,"12,118,800"
9/6/2016,126.67,129.94,126.47,129.73,129.73,"26,278,400"
9/7/2016,130.04,131.98,129.95,131.05,131.05,"27,990,800"
9/8/2016,130.92,131.08,129.81,130.27,130.27,"15,676,600"
9/9/2016,129.71,129.95,127.1,127.1,127.1,"27,100,700"
9/12/2016,125.96,128.76,125.75,128.69,128.69,"21,252,800"
9/13/2016,128.03,128.35,126.66,127.21,127.21,"18,016,200"
9/14/2016,126.89,128.8,126.89,127.77,127.77,"15,691,100"
9/15/2016,127.98,129.1,127.67,128.35,128.35,"15,077,200"
9/16/2016,128.2,129.18,128.2,129.07,129.07,"24,119,200"
9/19/2016,129.91,129.94,128.26,128.65,128.65,"14,958,800"
9/20/2016,128.65,129.17,128.03,128.64,128.64,"11,083,800"
9/21/2016,129.13,130.01,128.39,129.94,129.94,"14,068,300"
9/22/2016,130.5,130.73,129.56,130.08,130.08,"15,538,300"
9/23/2016,127.56,128.6,127.3,127.96,127.96,"28,326,300"
9/26/2016,127.37,128.16,126.8,127.31,127.31,"15,064,900"
9/27/2016,127.61,129.01,127.43,128.69,128.69,"15,637,100"
9/28/2016,129.21,129.47,128.4,129.23,129.23,"12,047,600"
9/29/2016,129.18,129.29,127.55,128.09,128.09,"14,532,200"
9/30/2016,128.03,128.59,127.45,128.27,128.27,"18,402,900"
10/3/2016,128.38,129.09,127.8,128.77,128.77,"13,156,900"
10/4/2016,129.17,129.28,127.55,128.19,128.19,"14,307,500"
10/5/2016,128.25,128.8,127.83,128.47,128.47,"12,386,800"
10/6/2016,128.43,129.06,128.08,128.74,128.74,"11,682,700"
10/7/2016,129.04,129.25,128.33,128.99,128.99,"12,804,400"
10/10/2016,129.68,130.7,129.2,130.24,130.24,"15,138,700"
10/11/2016,130.23,130.64,128.23,128.88,128.88,"17,537,900"
10/12/2016,129.01,129.66,128.46,129.05,129.05,"11,073,000"
10/13/2016,128.21,128.25,126.75,127.82,127.82,"17,139,300"
10/14/2016,128.49,128.95,127.58,127.88,127.88,"13,345,300"
10/17/2016,128.2,128.47,127.32,127.54,127.54,"11,351,700"
10/18/2016,128.68,129.39,128.01,128.57,128.57,"13,504,000"
10/19/2016,128.74,130.47,128.6,130.11,130.11,"16,752,300"
10/20/2016,130.07,130.66,129.5,130,130,"13,167,500"
10/21/2016,129.78,132.13,129.7,132.07,132.07,"19,088,800"
10/24/2016,132.72,133.41,132.15,133.28,133.28,"17,470,200"
10/25/2016,133.5,133.5,132.22,132.29,132.29,"13,336,800"
10/26/2016,131.64,132.26,130.94,131.04,131.04,"13,084,700"
10/27/2016,131.74,131.8,129.27,129.69,129.69,"16,741,400"
10/28/2016,130.5,132.97,129.93,131.29,131.29,"24,545,500"
10/31/2016,132.01,132.12,130.88,130.99,130.99,"15,669,000"
11/1/2016,131.41,131.94,128.65,129.5,129.5,"22,077,800"
11/2/2016,130.23,130.23,126.28,127.17,127.17,"39,640,900"
11/3/2016,122,123.28,119.5,120,120,"63,766,300"
11/4/2016,119.59,121.93,119.25,120.75,120.75,"30,545,500"
11/7/2016,122.83,123.21,121.35,122.15,122.15,"23,008,900"
11/8/2016,122.03,124.61,121.54,124.22,124.22,"19,460,800"
11/9/2016,121.5,123.81,120.51,123.18,123.18,"31,916,000"
11/10/2016,123.93,124.18,115.27,120.8,120.8,"67,846,700"
11/11/2016,119.53,120.7,118.15,119.02,119.02,"32,840,100"
11/14/2016,119.13,119.13,113.55,115.08,115.08,"51,377,000"
11/15/2016,116.73,118.49,115.83,117.2,117.2,"34,681,400"
11/16/2016,114.48,117.88,114.21,116.34,116.34,"32,397,900"
11/17/2016,116.81,117.79,116.01,117.79,117.79,"18,597,800"
11/18/2016,118.39,119.13,116.84,117.02,117.02,"22,879,300"
11/21/2016,118.2,121.95,117.8,121.77,121.77,"35,415,400"
11/22/2016,122.4,122.98,120.9,121.47,121.47,"26,089,200"
11/23/2016,121.23,121.31,119.94,120.84,120.84,"15,672,100"
11/25/2016,121.01,121.14,120.07,120.38,120.38,"8,658,600"
11/28/2016,120.12,121.69,119.82,120.41,120.41,"18,101,300"
11/29/2016,120.57,122.1,120.4,120.87,120.87,"18,891,000"
11/30/2016,120.32,121.79,117.95,118.42,118.42,"30,188,900"
12/1/2016,118.38,118.45,114,115.1,115.1,"43,277,000"
12/2/2016,115.11,116.48,114.3,115.4,115.4,"25,070,400"
12/5/2016,115.95,117.57,115.07,117.43,117.43,"20,201,500"
12/6/2016,117.69,117.8,116.33,117.31,117.31,"19,131,200"
12/7/2016,117,117.95,116.57,117.95,117.95,"21,913,700"
12/8/2016,117.98,119.5,117.64,118.91,118.91,"22,442,800"
12/9/2016,119.22,119.94,118.95,119.68,119.68,"17,464,700"
12/12/2016,119.22,119.24,117.65,117.77,117.77,"17,805,500"
12/13/2016,117.86,121.52,117.61,120.31,120.31,"29,768,000"
12/14/2016,120,121.69,118.85,120.21,120.21,"25,913,100"
12/15/2016,120.08,122.5,119.63,120.57,120.57,"20,139,600"
12/16/2016,120.9,121.5,119.27,119.87,119.87,"25,324,300"
12/19/2016,119.85,120.36,118.51,119.24,119.24,"15,918,100"
12/20/2016,119.5,119.77,118.8,119.09,119.09,"13,684,400"
12/21/2016,118.92,119.2,118.48,119.04,119.04,"10,767,600"
12/22/2016,118.86,118.99,116.93,117.4,117.4,"16,258,600"
12/23/2016,117,117.56,116.3,117.27,117.27,"10,890,000"
12/27/2016,116.96,118.68,116.86,118.01,118.01,"12,051,500"
12/28/2016,118.19,118.25,116.65,116.92,116.92,"12,087,400"
12/29/2016,117,117.53,116.06,116.35,116.35,"9,934,900"
12/30/2016,116.6,116.83,114.77,115.05,115.05,"18,684,100"
1/3/2017,116.03,117.84,115.51,116.86,116.86,"20,663,900"
1/4/2017,117.55,119.66,117.29,118.69,118.69,"19,630,900"
1/5/2017,118.86,120.95,118.32,120.67,120.67,"19,492,200"
1/6/2017,120.98,123.88,120.03,123.41,123.41,"28,545,300"
1/9/2017,123.55,125.43,123.04,124.9,124.9,"22,880,400"
1/10/2017,124.82,125.5,124.28,124.35,124.35,"17,324,600"
1/11/2017,124.35,126.12,124.06,126.09,126.09,"18,356,500"
1/12/2017,125.61,126.73,124.8,126.62,126.62,"18,653,900"
1/13/2017,127.49,129.27,127.37,128.34,128.34,"24,884,300"
1/17/2017,128.04,128.34,127.4,127.87,127.87,"15,294,500"
1/18/2017,128.41,128.43,126.84,127.92,127.92,"13,145,900"
1/19/2017,128.23,128.35,127.45,127.55,127.55,"12,195,500"
1/20/2017,128.1,128.48,126.78,127.04,127.04,"19,097,200"
1/23/2017,127.31,129.25,126.95,128.93,128.93,"16,593,600"
1/24/2017,129.38,129.9,128.38,129.37,129.37,"15,162,700"
1/25/2017,130,131.74,129.77,131.48,131.48,"18,731,300"
1/26/2017,131.63,133.14,131.44,132.78,132.78,"20,020,100"
1/27/2017,132.68,132.95,131.08,132.18,132.18,"19,539,500"
1/30/2017,131.58,131.58,129.6,130.98,130.98,"18,956,100"
1/31/2017,130.17,130.66,129.52,130.32,130.32,"19,790,500"
2/1/2017,132.25,133.49,130.68,133.23,133.23,"50,139,800"
2/2/2017,133.22,135.49,130.4,130.84,130.84,"54,366,400"
2/3/2017,131.24,132.85,130.76,130.98,130.98,"24,804,900"
2/6/2017,130.98,132.06,130.3,132.06,132.06,"17,058,500"
2/7/2017,132.24,133,131.66,131.84,131.84,"14,596,400"
2/8/2017,132.6,134.44,132.44,134.2,134.2,"22,390,600"
2/9/2017,134.49,134.5,133.31,134.14,134.14,"16,470,600"
2/10/2017,134.1,134.94,133.68,134.19,134.19,"15,061,900"
2/13/2017,134.7,134.7,133.7,134.05,134.05,"13,526,200"
2/14/2017,134.1,134.23,132.55,133.85,133.85,"14,364,900"
2/15/2017,133.45,133.7,132.66,133.44,133.44,"13,226,500"
2/16/2017,133.07,133.87,133.02,133.84,133.84,"12,831,100"
2/17/2017,133.5,134.09,133.17,133.53,133.53,"12,276,500"
2/21/2017,133.5,133.91,132.9,133.72,133.72,"14,759,100"
2/22/2017,133.6,136.79,133.46,136.12,136.12,"27,360,100"
2/23/2017,135.89,136.12,134.33,135.36,135.36,"18,422,500"
2/24/2017,134.16,135.62,134.16,135.44,135.44,"12,625,700"
2/27/2017,135.26,137.18,135.02,136.41,136.41,"14,306,700"
2/28/2017,136.79,136.81,134.75,135.54,135.54,"16,112,100"
3/1/2017,136.47,137.48,136.3,137.42,137.42,"16,257,000"
3/2/2017,137.09,137.82,136.31,136.76,136.76,"12,294,800"
3/3/2017,136.63,137.33,136.08,137.17,137.17,"11,160,600"
3/6/2017,136.88,137.83,136.51,137.42,137.42,"12,748,200"
3/7/2017,137.03,138.37,136.99,137.3,137.3,"13,527,100"
3/8/2017,137.15,137.99,137.05,137.72,137.72,"10,184,500"
3/9/2017,137.72,138.57,137.4,138.24,138.24,"15,535,300"
3/10/2017,138.91,139.49,138.22,138.79,138.79,"16,314,100"
3/13/2017,138.71,139.68,138.67,139.6,139.6,"10,955,500"
3/14/2017,139.46,139.46,138.52,139.32,139.32,"12,944,000"
3/15/2017,139.29,140.1,138.49,139.72,139.72,"19,344,800"
3/16/2017,140.2,140.25,139.73,139.99,139.99,"13,612,900"
3/17/2017,140.34,140.34,139.7,139.84,139.84,"20,592,800"
3/20/2017,139.71,140.19,139.25,139.94,139.94,"12,099,500"
3/21/2017,141.15,142.31,138.4,138.51,138.51,"29,894,800"
3/22/2017,137.93,139.79,137.6,139.59,139.59,"17,055,400"
3/23/2017,139.48,140.39,139.09,139.53,139.53,"13,022,800"
3/24/2017,140.08,141.02,139.76,140.34,140.34,"16,664,700"
3/27/2017,139.05,140.65,138.77,140.32,140.32,"12,800,500"
3/28/2017,140.36,141.95,140.01,141.76,141.76,"14,679,400"
3/29/2017,141.99,142.86,141.43,142.65,142.65,"16,527,600"
3/30/2017,142.4,142.95,141.85,142.41,142.41,"12,404,000"
3/31/2017,142.31,142.63,141.89,142.05,142.05,"11,478,300"
4/3/2017,141.93,142.47,140.82,142.28,142.28,"13,564,000"
4/4/2017,141.86,142.09,141.27,141.73,141.73,"12,948,600"
4/5/2017,142.26,143.44,141.29,141.85,141.85,"17,158,100"
